,department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,kpi_80,award_won,avg_training_score,is_promoted,sum_metric,total_score
24139,Sales & Marketing,Bachelor's,m,1,27,5.0,1,0.0,0,48.0,0,5.0,48.0
24140,Sales & Marketing,Bachelor's,m,1,33,5.0,7,0.0,0,64.0,1,5.0,64.0
24141,Finance,Bachelor's,m,1,35,1.5,9,0.0,0,65.0,0,1.0,65.0
24142,Sales & Marketing,Bachelor's,m,1,32,3.0,7,0.0,0,53.0,0,3.0,53.0
24143,HR,Bachelor's,f,1,27,5.0,3,1.0,0,48.0,0,6.0,48.0
24144,Sales & Marketing,Bachelor's,f,1,30,2.0,3,0.0,0,52.0,0,2.0,52.0
24145,Procurement,Master's & above,f,1,37,5.0,9,0.0,0,95.0,1,6.0,95.0
24146,Sales & Marketing,Master's & above,m,1,44,5.0,6,0.0,0,53.0,0,5.0,53.0
24147,Analytics,Bachelor's,m,1,30,3.0,2,0.0,0,81.0,0,3.0,81.0
24148,Finance,Bachelor's,m,1,30,3.0,1,1.0,0,61.0,0,,122.0
24149,Procurement,Bachelor's,m,1,28,3.0,1,1.0,0,70.0,0,,130.5
24150,HR,Bachelor's,m,1,35,5.0,2,0.0,0,51.0,0,5.0,102.0
24151,Sales & Marketing,Bachelor's,m,1,28,3.0,5,1.0,0,91.0,1,4.0,91.0
24152,Sales & Marketing,Bachelor's,m,1,27,4.0,4,1.0,0,49.0,0,5.0,49.0
24153,Sales & Marketing,Bachelor's,m,1,27,3.0,1,1.0,0,49.0,0,,49.0
24154,Analytics,Bachelor's,f,1,27,3.0,4,1.0,0,81.0,0,4.0,81.0
24155,Sales & Marketing,Master's & above,m,1,35,3.0,5,0.0,0,51.0,0,3.0,51.0
24156,Sales & Marketing,Bachelor's,m,1,27,5.0,4,1.0,0,52.0,0,6.0,52.0
24157,Analytics,Bachelor's,f,1,31,5.0,6,0.0,0,88.0,0,5.0,88.0
24158,Operations,Bachelor's,f,1,33,2.0,6,0.0,0,63.0,0,3.0,63.0
24159,Operations,Bachelor's,m,1,35,4.0,6,1.0,0,60.0,1,5.0,60.0
24160,Finance,Bachelor's,m,1,22,3.0,1,0.0,0,63.0,0,,130.5
24161,Sales & Marketing,Bachelor's,f,1,27,3.0,3,1.0,0,51.0,0,4.0,51.0
24162,Technology,Bachelor's,f,1,35,1.5,5,1.0,0,75.0,0,2.0,130.5
24163,Sales & Marketing,Master's & above,m,1,44,5.0,13,0.0,0,50.0,0,5.0,50.0
24164,Sales & Marketing,Bachelor's,m,1,24,3.0,1,0.0,0,56.0,0,,56.0
24165,Analytics,Bachelor's,m,1,29,4.0,5,0.0,0,88.0,0,4.0,88.0
24166,Operations,Bachelor's,m,1,31,3.0,4,0.0,0,59.0,0,4.0,59.0
24167,Analytics,Bachelor's,m,1,35,5.0,5,1.0,0,83.0,0,6.0,83.0
24168,Analytics,Bachelor's,m,1,27,3.0,1,0.0,0,87.0,0,,87.0
24169,Technology,Bachelor's,m,1,26,5.0,2,1.0,0,82.0,0,6.0,82.0
24170,Operations,Master's & above,m,1,35,5.0,6,0.0,0,60.0,0,5.0,60.0
24171,Analytics,Bachelor's,m,1,29,5.0,5,0.0,0,87.0,0,5.0,87.0
24172,Procurement,Master's & above,f,1,38,1.5,5,1.0,0,68.0,0,2.0,68.0
24173,Technology,Bachelor's,f,1,32,1.5,3,0.0,0,80.0,0,1.0,80.0
24174,HR,Bachelor's,m,1,25,3.0,1,0.0,0,54.0,0,,54.0
24175,Procurement,Bachelor's,f,1,54,3.0,5,0.0,0,67.0,0,3.0,130.5
24176,Technology,Master's & above,m,1,50,2.0,13,0.0,0,80.0,0,2.0,80.0
24177,Sales & Marketing,Master's & above,m,1,48,5.0,7,0.0,0,51.0,0,5.0,102.0
24178,Technology,Master's & above,m,1,39,1.5,10,0.0,0,78.0,0,1.0,78.0
24179,Operations,Master's & above,f,1,37,3.0,9,1.0,0,58.0,0,4.0,58.0
24180,Sales & Marketing,Bachelor's,m,1,26,5.0,2,1.0,0,52.0,0,6.0,130.5
24181,Sales & Marketing,Bachelor's,m,1,26,2.0,2,0.0,0,47.0,0,2.0,47.0
24182,Sales & Marketing,Bachelor's,m,1,29,3.0,7,0.0,0,46.0,0,3.0,92.0
24183,Sales & Marketing,Bachelor's,m,1,29,3.0,2,0.0,0,46.0,0,3.0,46.0
24184,Finance,Bachelor's,m,1,30,4.0,4,1.0,0,58.0,0,5.0,58.0
24185,Operations,Master's & above,m,1,40,3.0,12,1.0,0,63.0,1,4.0,63.0
24186,Operations,Bachelor's,f,1,29,5.0,2,1.0,0,56.0,0,6.0,56.0
24187,Sales & Marketing,Bachelor's,m,1,34,5.0,8,0.0,0,48.0,0,5.0,48.0
24188,Legal,Below Secondary,f,1,26,5.0,1,1.0,0,57.0,0,6.0,57.0
24189,Analytics,Bachelor's,m,1,29,3.0,4,1.0,0,83.0,0,4.0,83.0
24190,Sales & Marketing,Bachelor's,m,1,45,2.0,10,0.0,0,47.0,0,2.0,94.0
24191,Operations,Bachelor's,f,1,35,5.0,3,0.0,0,63.0,0,5.0,63.0
24192,Sales & Marketing,Bachelor's,m,1,24,3.0,1,0.0,0,49.0,0,,49.0
24193,Operations,Bachelor's,f,1,38,4.0,5,1.0,0,63.0,1,5.0,63.0
24194,Analytics,Bachelor's,m,1,43,5.0,10,0.0,0,89.0,0,5.0,89.0
24195,Sales & Marketing,Bachelor's,m,1,29,2.0,6,1.0,0,49.0,0,3.0,49.0
24196,Procurement,Bachelor's,f,1,31,3.0,5,0.0,0,72.0,0,3.0,72.0
24197,Technology,Bachelor's,m,1,31,2.0,7,0.0,0,77.0,0,2.0,77.0
24198,Technology,Master's & above,m,1,43,3.0,6,0.0,0,78.0,0,3.0,78.0
24199,Technology,Bachelor's,m,1,32,5.0,6,0.0,0,81.0,0,5.0,130.5
24200,Sales & Marketing,Master's & above,f,1,37,5.0,8,1.0,0,51.0,0,6.0,51.0
24201,Legal,Below Secondary,m,1,28,3.0,1,0.0,0,60.0,0,,120.0
24202,Finance,Bachelor's,m,1,24,3.0,1,1.0,0,58.0,0,,116.0
24203,R&D,Master's & above,m,1,27,5.0,4,0.0,0,80.0,0,5.0,80.0
24204,Operations,Master's & above,f,1,33,4.0,9,0.0,0,63.0,0,4.0,63.0
24205,Sales & Marketing,Bachelor's,m,1,32,1.5,10,0.0,0,52.0,0,1.0,52.0
24206,Operations,Bachelor's,f,1,29,4.0,3,1.0,0,63.0,0,5.0,126.0
24207,HR,Master's & above,m,1,30,5.0,7,0.0,0,48.0,0,5.0,48.0
24208,HR,Master's & above,m,1,35,1.5,7,0.0,0,50.0,0,1.0,100.0
24209,Analytics,Bachelor's,m,1,50,4.0,4,0.0,0,86.0,0,4.0,86.0
24210,Finance,Bachelor's,m,1,28,3.0,2,0.0,0,64.0,0,3.0,64.0
24211,Procurement,Below Secondary,f,1,26,3.0,1,1.0,0,71.0,0,,71.0
24212,Operations,Bachelor's,m,1,30,4.0,7,0.0,0,62.0,0,4.0,62.0
24213,Operations,Master's & above,f,1,47,3.0,5,0.0,0,59.0,0,3.0,59.0
24214,Procurement,Bachelor's,m,1,31,3.0,5,0.0,0,72.0,0,3.0,72.0
24215,R&D,Bachelor's,m,1,27,3.0,3,0.0,0,85.0,0,3.0,85.0
24216,Procurement,Master's & above,m,1,43,2.0,4,0.0,0,68.0,0,2.0,68.0
24217,Sales & Marketing,Bachelor's,f,1,30,5.0,4,1.0,0,49.0,0,6.0,49.0
24218,Sales & Marketing,Master's & above,m,1,28,2.0,5,0.0,0,49.0,0,3.0,49.0
24219,Sales & Marketing,Bachelor's,m,1,40,3.0,3,1.0,0,53.0,0,4.0,130.5
24220,Sales & Marketing,Bachelor's,f,1,32,4.0,5,0.0,0,50.0,0,4.0,50.0
24221,Sales & Marketing,Bachelor's,m,1,25,3.0,1,1.0,0,50.0,0,,100.0
24222,Procurement,Master's & above,m,1,35,3.0,6,0.0,0,70.0,0,3.0,130.5
24223,Operations,Bachelor's,m,1,29,2.0,4,0.0,0,62.0,0,2.0,62.0
24224,Sales & Marketing,Bachelor's,m,1,27,3.0,3,1.0,0,49.0,0,4.0,49.0
24225,Procurement,Bachelor's,f,1,54,5.0,4,1.0,0,73.0,0,6.0,73.0
24226,Operations,Bachelor's,f,1,28,3.0,1,0.0,0,61.0,0,,61.0
24227,Operations,Bachelor's,m,1,28,5.0,2,1.0,0,56.0,0,6.0,56.0
24228,Analytics,Bachelor's,f,1,27,3.0,1,0.0,0,84.0,0,,84.0
24229,Technology,Bachelor's,m,1,39,1.5,3,0.0,0,81.0,0,1.0,81.0
24230,Procurement,Bachelor's,m,1,41,4.0,13,0.0,0,70.0,0,4.0,70.0
24231,Analytics,Bachelor's,m,1,33,3.0,7,0.0,0,85.0,0,3.0,85.0
24232,Technology,Master's & above,f,1,33,2.0,8,1.0,0,82.0,0,3.0,82.0
24233,Sales & Marketing,Bachelor's,f,1,44,4.0,7,1.0,0,47.0,0,5.0,47.0
24234,Sales & Marketing,Master's & above,m,1,41,3.0,13,0.0,0,50.0,0,3.0,100.0
24235,Legal,Bachelor's,m,1,26,3.0,1,0.0,0,60.0,0,,60.0
24236,Sales & Marketing,Master's & above,m,1,42,3.0,12,0.0,0,51.0,0,3.0,102.0
24237,Procurement,Bachelor's,m,1,27,3.0,2,0.0,0,73.0,0,3.0,73.0
24238,Operations,Bachelor's,m,1,39,3.0,10,0.0,0,65.0,0,3.0,65.0
24239,Procurement,Master's & above,f,1,54,4.0,13,1.0,0,63.0,0,5.0,63.0
24240,Technology,Master's & above,f,1,33,3.0,7,0.0,0,81.0,0,3.0,81.0
24241,Operations,Bachelor's,m,1,43,3.0,13,0.0,0,61.0,0,3.0,61.0
24242,Sales & Marketing,Bachelor's,m,1,27,5.0,4,1.0,0,49.0,0,6.0,49.0
24243,Sales & Marketing,Bachelor's,m,1,33,5.0,6,1.0,0,49.0,0,6.0,49.0
24244,Sales & Marketing,Master's & above,m,1,42,5.0,13,0.0,0,48.0,0,5.0,96.0
24245,Sales & Marketing,Master's & above,m,1,45,5.0,7,1.0,0,51.0,0,6.0,51.0
24246,Procurement,Bachelor's,m,1,38,3.0,10,1.0,0,69.0,0,4.0,69.0
24247,Sales & Marketing,Bachelor's,f,1,54,1.5,4,1.0,0,49.0,0,3.0,49.0
24248,Sales & Marketing,Master's & above,f,1,35,5.0,4,0.0,0,47.0,0,5.0,47.0
24249,Operations,Bachelor's,f,1,29,5.0,5,1.0,0,62.0,0,6.0,124.0
24250,Technology,Bachelor's,m,1,34,3.0,7,0.0,0,81.0,0,3.0,130.5
24251,Sales & Marketing,Bachelor's,m,1,30,3.0,4,0.0,0,48.0,0,3.0,48.0
24252,Operations,Bachelor's,m,1,35,3.0,9,0.0,0,61.0,0,3.0,61.0
24253,Sales & Marketing,Bachelor's,m,1,32,1.5,5,0.0,0,50.0,0,1.0,50.0
24254,Sales & Marketing,Master's & above,m,1,50,3.0,7,1.0,0,46.0,0,4.0,46.0
24255,Technology,Bachelor's,f,1,33,2.0,7,0.0,0,80.0,0,2.0,80.0
24256,Procurement,Master's & above,m,1,54,3.0,13,0.0,0,70.0,0,3.0,70.0
24257,Sales & Marketing,Bachelor's,m,1,28,1.5,4,0.0,0,52.0,0,1.0,52.0
24258,R&D,Bachelor's,m,1,30,3.0,4,0.0,0,85.0,0,3.0,85.0
24259,Sales & Marketing,Bachelor's,m,1,48,1.5,13,0.0,0,48.0,0,1.0,48.0
24260,Procurement,Master's & above,f,1,34,5.0,8,1.0,0,69.0,1,6.0,69.0
24261,Operations,Bachelor's,m,1,27,4.0,3,0.0,0,61.0,0,4.0,61.0
24262,Analytics,Bachelor's,m,1,28,3.0,1,1.0,0,85.0,0,4.0,85.0
24263,Finance,Bachelor's,m,1,30,5.0,4,1.0,0,57.0,0,6.0,57.0
24264,Procurement,Bachelor's,m,1,36,4.0,8,1.0,0,70.0,0,5.0,70.0
24265,Sales & Marketing,Master's & above,m,1,39,3.0,7,1.0,0,45.0,0,4.0,45.0
24266,Sales & Marketing,Bachelor's,m,1,29,3.0,2,0.0,0,47.0,0,3.0,47.0
24267,Sales & Marketing,Bachelor's,m,1,34,5.0,4,1.0,0,47.0,0,6.0,47.0
24268,Sales & Marketing,Bachelor's,f,1,30,3.0,6,0.0,0,46.0,0,3.0,46.0
24269,Operations,Master's & above,m,1,36,2.0,9,0.0,0,65.0,0,2.0,65.0
24270,Procurement,Bachelor's,f,1,28,3.0,5,1.0,0,70.0,0,4.0,130.5
24271,Technology,Bachelor's,m,1,25,3.0,3,0.0,0,82.0,0,3.0,82.0
24272,Procurement,Below Secondary,f,1,26,3.0,5,0.0,0,71.0,0,3.0,71.0
24273,Procurement,Bachelor's,f,1,26,2.0,2,0.0,0,71.0,0,2.0,71.0
24274,Sales & Marketing,Master's & above,m,1,47,4.0,7,1.0,0,48.0,0,5.0,48.0
24275,Sales & Marketing,Bachelor's,m,1,32,1.5,2,0.0,0,50.0,0,1.0,50.0
24276,Procurement,Bachelor's,m,1,30,3.0,3,0.0,0,70.0,0,3.0,70.0
24277,Sales & Marketing,Bachelor's,f,1,28,1.5,4,0.0,0,51.0,0,1.0,51.0
24278,Analytics,Bachelor's,m,1,29,3.0,6,0.0,0,82.0,0,3.0,82.0
24279,Sales & Marketing,Bachelor's,m,1,26,3.0,1,0.0,0,49.0,0,,49.0
24280,Sales & Marketing,Bachelor's,m,1,27,1.5,3,0.0,0,48.0,0,1.0,96.0
24281,Analytics,Master's & above,m,1,54,5.0,13,1.0,0,89.0,1,6.0,130.5
24282,Procurement,Bachelor's,m,1,26,1.5,4,0.0,0,70.0,0,1.0,70.0
24283,Sales & Marketing,Bachelor's,m,1,33,1.5,8,0.0,0,48.0,0,1.0,48.0
24284,HR,Bachelor's,f,1,33,5.0,7,1.0,0,48.0,0,6.0,48.0
24285,Analytics,Bachelor's,m,1,36,5.0,4,1.0,0,81.0,0,6.0,81.0
24286,Procurement,Bachelor's,f,1,38,3.0,7,1.0,0,69.0,0,4.0,69.0
24287,Sales & Marketing,Bachelor's,m,1,40,1.5,3,0.0,0,45.0,0,1.0,45.0
24288,Operations,Bachelor's,f,1,30,3.0,5,0.0,0,64.0,0,3.0,64.0
24289,Analytics,Bachelor's,m,1,30,3.0,6,0.0,0,81.0,0,3.0,130.5
24290,Operations,Bachelor's,f,1,45,3.0,13,1.0,0,57.0,0,4.0,57.0
24291,Sales & Marketing,Bachelor's,m,1,41,3.0,6,0.0,0,53.0,0,3.0,53.0
24292,Operations,Bachelor's,m,1,29,2.0,3,0.0,0,65.0,0,2.0,65.0
24293,HR,Master's & above,m,1,31,3.0,4,0.0,0,52.0,0,3.0,52.0
24294,Finance,Bachelor's,m,1,38,4.0,4,0.0,0,61.0,0,4.0,61.0
24295,Finance,Bachelor's,m,1,29,5.0,5,1.0,0,65.0,0,6.0,130.0
24296,Operations,Master's & above,m,1,31,3.0,5,1.0,0,58.0,0,5.0,58.0
24297,HR,Master's & above,f,1,38,4.0,12,0.0,0,52.0,0,4.0,52.0
24298,Procurement,Bachelor's,m,1,53,3.0,5,0.0,0,72.0,0,3.0,130.5
24299,Technology,Bachelor's,f,1,25,3.0,1,1.0,0,78.0,0,,78.0
24300,Procurement,Bachelor's,f,1,32,3.0,7,0.0,0,69.0,0,3.0,69.0
24301,Analytics,Bachelor's,m,1,31,2.0,3,0.0,0,80.0,0,2.0,80.0
24302,Technology,Bachelor's,m,1,48,4.0,13,1.0,0,82.0,1,5.0,130.5
24303,Sales & Marketing,Master's & above,m,1,51,5.0,13,1.0,0,50.0,0,6.0,50.0
24304,Procurement,Bachelor's,m,1,45,4.0,7,1.0,0,72.0,1,5.0,72.0
24305,Analytics,Master's & above,m,1,31,4.0,3,0.0,0,91.0,0,4.0,91.0
24306,Sales & Marketing,Bachelor's,m,1,28,3.0,6,0.0,0,49.0,0,3.0,49.0
24307,Operations,Bachelor's,m,1,33,4.0,10,0.0,0,55.0,0,4.0,55.0
24308,Operations,Bachelor's,f,1,30,5.0,6,1.0,0,60.0,0,6.0,60.0
24309,Operations,Bachelor's,f,1,43,5.0,2,1.0,0,57.0,0,6.0,57.0
24310,Sales & Marketing,Bachelor's,f,1,45,3.0,13,0.0,0,46.0,0,3.0,46.0
24311,Operations,Master's & above,f,1,36,5.0,7,1.0,0,63.0,1,6.0,63.0
24312,Analytics,Master's & above,m,1,42,4.0,13,0.0,0,85.0,0,4.0,85.0
24313,Finance,Below Secondary,m,1,24,3.0,1,0.0,0,61.0,0,,61.0
24314,Technology,Master's & above,m,1,44,4.0,4,1.0,0,80.0,0,5.0,130.5
24315,HR,Bachelor's,m,1,30,3.0,3,1.0,0,48.0,0,4.0,48.0
24316,Analytics,Bachelor's,m,1,39,3.0,8,1.0,0,83.0,0,4.0,83.0
24317,Operations,Master's & above,m,1,40,4.0,6,0.0,0,59.0,0,4.0,59.0
24318,Sales & Marketing,Bachelor's,m,1,29,3.0,1,0.0,0,47.0,0,,47.0
24319,Sales & Marketing,Bachelor's,m,1,26,3.0,2,0.0,0,47.0,0,3.0,47.0
24320,Sales & Marketing,Bachelor's,m,1,26,3.0,1,0.0,0,52.0,0,,52.0
24321,Procurement,Master's & above,m,1,31,2.0,7,1.0,0,78.0,0,3.0,130.5
24322,Procurement,Bachelor's,m,1,54,5.0,13,1.0,0,70.0,0,6.0,70.0
24323,HR,Bachelor's,m,1,31,4.0,4,0.0,0,48.0,0,4.0,48.0
24324,Operations,Bachelor's,f,1,29,4.0,3,0.0,0,55.0,0,5.0,55.0
24325,Sales & Marketing,Bachelor's,m,1,36,5.0,3,0.0,0,50.0,0,5.0,100.0
24326,Technology,Bachelor's,m,1,38,5.0,8,1.0,0,81.0,0,6.0,130.5
24327,HR,Bachelor's,m,1,54,3.0,2,0.0,0,52.0,0,3.0,52.0
24328,Technology,Bachelor's,f,1,54,3.0,13,1.0,0,84.0,1,4.0,84.0
24329,Analytics,Bachelor's,m,1,34,5.0,7,1.0,0,81.0,0,6.0,81.0
24330,R&D,Bachelor's,m,1,28,2.0,8,0.0,0,86.0,0,2.0,130.5
24331,Technology,Bachelor's,f,1,35,3.0,6,1.0,0,76.0,0,4.0,76.0
24332,Operations,Master's & above,m,1,34,5.0,8,0.0,0,73.0,1,5.0,130.5
24333,Sales & Marketing,Bachelor's,m,1,38,1.5,3,0.0,0,45.0,0,1.0,90.0
24334,Procurement,Bachelor's,m,1,29,1.5,6,0.0,0,72.0,0,1.0,130.5
24335,Finance,Bachelor's,f,1,25,3.0,1,1.0,0,61.0,1,,61.0
24336,Analytics,Bachelor's,m,1,40,5.0,8,1.0,0,83.0,0,6.0,83.0
24337,Operations,Bachelor's,f,1,33,5.0,6,1.0,0,58.0,0,6.0,58.0
24338,Technology,Master's & above,f,1,50,4.0,13,1.0,0,85.0,1,5.0,130.5
24339,Operations,Bachelor's,f,1,31,3.0,6,0.0,0,66.0,0,3.0,130.5
24340,Sales & Marketing,Master's & above,m,1,33,1.5,7,0.0,0,51.0,0,1.0,51.0
24341,Procurement,Bachelor's,f,1,54,3.0,12,1.0,0,68.0,1,4.0,68.0
24342,HR,Master's & above,f,1,32,3.0,5,0.0,0,48.0,0,3.0,48.0
24343,Sales & Marketing,Bachelor's,m,1,27,3.0,1,0.0,0,51.0,0,,51.0
24344,Operations,Bachelor's,f,1,31,4.0,5,0.0,0,59.0,0,4.0,59.0
24345,Finance,Bachelor's,f,1,33,5.0,9,1.0,0,63.0,0,7.0,130.5
24346,Procurement,Bachelor's,f,1,32,5.0,4,1.0,0,70.0,1,7.0,70.0
24347,Sales & Marketing,Bachelor's,m,1,29,3.0,1,1.0,0,49.0,1,4.0,49.0
24348,Sales & Marketing,Bachelor's,m,1,32,1.5,4,1.0,0,49.0,0,2.0,98.0
24349,Analytics,Bachelor's,m,1,33,5.0,6,1.0,0,80.0,0,6.0,80.0
24350,HR,Bachelor's,m,1,27,3.0,1,1.0,0,49.0,0,,49.0
24351,Sales & Marketing,Bachelor's,f,1,42,1.5,12,0.0,0,51.0,0,1.0,102.0
24352,Analytics,Bachelor's,m,1,31,1.5,4,1.0,0,87.0,0,2.0,87.0
24353,Procurement,Master's & above,m,1,38,3.0,6,0.0,0,73.0,0,3.0,73.0
24354,Procurement,Bachelor's,m,1,33,3.0,4,0.0,0,73.0,0,3.0,73.0
24355,Sales & Marketing,Bachelor's,m,1,27,3.0,1,0.0,0,49.0,0,,49.0
24356,Technology,Master's & above,m,1,38,3.0,9,0.0,0,80.0,0,3.0,130.5
24357,Procurement,Master's & above,m,1,41,3.0,13,0.0,0,73.0,0,3.0,73.0
24358,Sales & Marketing,Bachelor's,m,1,29,5.0,2,0.0,0,50.0,0,5.0,50.0
24359,Procurement,Master's & above,m,1,37,2.0,3,1.0,0,66.0,0,4.0,66.0
24360,HR,Master's & above,m,1,42,4.0,11,1.0,0,50.0,0,5.0,50.0
24361,Analytics,Master's & above,m,1,36,5.0,7,1.0,0,88.0,0,6.0,88.0
24362,Operations,Bachelor's,m,1,29,3.0,1,0.0,0,61.0,0,,61.0
24363,Finance,Bachelor's,f,1,27,3.0,3,0.0,0,61.0,0,3.0,61.0
24364,Procurement,Bachelor's,f,1,32,3.0,4,0.0,0,67.0,0,3.0,67.0
24365,Sales & Marketing,Bachelor's,m,1,42,3.0,12,0.0,0,47.0,0,3.0,47.0
24366,Technology,Master's & above,f,1,36,5.0,10,1.0,0,78.0,1,6.0,78.0
24367,Procurement,Bachelor's,m,1,31,3.0,1,0.0,0,70.0,0,,130.5
24368,Sales & Marketing,Bachelor's,m,1,34,5.0,6,1.0,0,50.0,0,6.0,50.0
24369,Technology,Bachelor's,f,1,42,3.0,12,0.0,0,83.0,0,3.0,83.0
24370,Procurement,Master's & above,m,1,42,3.0,5,0.0,0,69.0,0,3.0,130.5
24371,Finance,Bachelor's,m,1,26,4.0,2,1.0,0,55.0,0,5.0,110.0
24372,Procurement,Master's & above,f,1,35,3.0,5,1.0,0,67.0,1,4.0,130.5
24373,Operations,Master's & above,f,1,32,3.0,5,0.0,0,59.0,0,3.0,59.0
24374,Analytics,Bachelor's,m,1,27,3.0,2,0.0,0,88.0,0,3.0,88.0
24375,Technology,Bachelor's,m,1,27,3.0,1,0.0,0,81.0,0,,130.5
24376,Finance,Bachelor's,f,1,27,4.0,5,0.0,0,61.0,0,4.0,61.0
24377,Sales & Marketing,Bachelor's,m,1,34,4.0,4,1.0,0,51.0,0,6.0,51.0
24378,Sales & Marketing,Bachelor's,m,1,33,5.0,3,1.0,0,49.0,0,6.0,49.0
24379,Technology,Bachelor's,m,1,30,3.0,2,1.0,0,74.0,0,4.0,74.0
24380,Technology,Bachelor's,m,1,42,3.0,6,1.0,0,80.0,0,5.0,80.0
24381,R&D,Bachelor's,f,1,32,4.0,3,0.0,0,82.0,0,4.0,82.0
24382,Sales & Marketing,Bachelor's,m,1,31,3.0,6,1.0,0,51.0,0,5.0,51.0
24383,Analytics,Bachelor's,m,1,31,3.0,6,0.0,0,82.0,0,3.0,130.5
24384,Sales & Marketing,Bachelor's,m,1,28,3.0,4,0.0,0,45.0,0,3.0,45.0
24385,HR,Bachelor's,f,1,27,3.0,3,0.0,0,49.0,0,3.0,49.0
24386,Sales & Marketing,Bachelor's,m,1,32,4.0,4,0.0,0,44.0,0,4.0,44.0
24387,Sales & Marketing,Bachelor's,m,1,28,4.0,3,0.0,0,44.0,0,4.0,44.0
24388,Sales & Marketing,Bachelor's,m,1,33,5.0,5,1.0,0,51.0,1,6.0,51.0
24389,Analytics,Bachelor's,m,1,27,4.0,3,1.0,0,81.0,0,5.0,130.5
24390,Sales & Marketing,Bachelor's,m,1,47,4.0,3,0.0,0,50.0,0,4.0,50.0
24391,Procurement,Bachelor's,m,1,36,3.0,8,0.0,0,67.0,0,3.0,130.5
24392,HR,Master's & above,f,1,51,1.5,13,0.0,0,55.0,0,1.0,55.0
24393,Sales & Marketing,Master's & above,f,1,41,5.0,7,1.0,0,48.0,0,6.0,48.0
24394,Sales & Marketing,Bachelor's,m,1,28,3.0,2,0.0,0,53.0,0,3.0,53.0
24395,Analytics,Bachelor's,m,1,30,5.0,4,0.0,0,85.0,0,5.0,130.5
24396,Procurement,Master's & above,m,1,35,4.0,3,1.0,0,69.0,0,5.0,69.0
24397,Operations,Bachelor's,m,1,31,3.0,7,0.0,0,62.0,0,3.0,124.0
24398,Operations,Master's & above,f,1,37,5.0,8,1.0,0,58.0,0,6.0,58.0
24399,Technology,Bachelor's,f,1,29,4.0,8,1.0,0,78.0,0,5.0,78.0
24400,Procurement,Bachelor's,m,1,28,2.0,3,0.0,0,65.0,0,2.0,65.0
24401,Sales & Marketing,Bachelor's,m,1,30,3.0,3,1.0,0,52.0,0,4.0,52.0
24402,Operations,Bachelor's,f,1,28,5.0,3,1.0,0,62.0,0,6.0,62.0
24403,Sales & Marketing,Master's & above,f,1,35,5.0,3,0.0,0,50.0,0,5.0,50.0
24404,Operations,Master's & above,m,1,33,5.0,4,1.0,0,61.0,0,6.0,61.0
24405,Procurement,Bachelor's,m,1,28,3.0,1,0.0,0,69.0,0,,69.0
24406,Operations,Bachelor's,m,1,30,5.0,3,1.0,0,91.0,1,6.0,91.0
24407,Procurement,Bachelor's,m,1,42,3.0,3,1.0,0,68.0,0,4.0,68.0
24408,Technology,Master's & above,f,1,46,3.0,6,0.0,0,78.0,0,3.0,78.0
24409,Procurement,Master's & above,f,1,34,3.0,7,0.0,0,74.0,0,3.0,74.0
24410,HR,Bachelor's,m,1,28,5.0,3,1.0,0,53.0,0,6.0,53.0
24411,Sales & Marketing,Bachelor's,m,1,32,3.0,6,0.0,0,51.0,0,3.0,51.0
24412,Analytics,Bachelor's,m,1,43,3.0,2,0.0,0,89.0,0,3.0,89.0
24413,Sales & Marketing,Bachelor's,m,1,47,5.0,5,1.0,0,49.0,0,6.0,49.0
24414,Sales & Marketing,Bachelor's,m,1,35,1.5,5,0.0,0,49.0,0,1.0,49.0
24415,Sales & Marketing,Master's & above,m,1,39,4.0,11,1.0,0,49.0,1,5.0,49.0
24416,Technology,Bachelor's,m,1,37,3.0,5,0.0,0,81.0,0,3.0,81.0
24417,Finance,Master's & above,m,1,38,4.0,5,0.0,0,57.0,0,4.0,57.0
24418,Analytics,Master's & above,m,1,38,3.0,4,0.0,0,81.0,0,3.0,81.0
24419,Procurement,Bachelor's,m,1,27,3.0,4,1.0,0,69.0,0,4.0,69.0
24420,Operations,Bachelor's,m,1,25,3.0,1,0.0,0,62.0,0,,62.0
24421,Sales & Marketing,Bachelor's,f,1,27,3.0,2,0.0,0,50.0,0,3.0,50.0
24422,Analytics,Bachelor's,m,1,27,5.0,2,0.0,0,86.0,0,5.0,130.5
24423,Sales & Marketing,Bachelor's,m,1,32,3.0,5,0.0,0,51.0,0,3.0,51.0
24424,Technology,Bachelor's,m,1,32,1.5,9,0.0,0,74.0,0,1.0,74.0
24425,Sales & Marketing,Master's & above,m,1,48,3.0,4,0.0,0,52.0,0,3.0,52.0
24426,Procurement,Bachelor's,f,1,31,4.0,4,0.0,0,70.0,0,4.0,70.0
24427,Sales & Marketing,Bachelor's,m,1,35,2.0,3,0.0,0,47.0,0,2.0,47.0
24428,Operations,Bachelor's,m,1,28,5.0,3,1.0,0,55.0,0,6.0,55.0
24429,Finance,Master's & above,m,1,39,5.0,7,0.0,0,59.0,0,5.0,118.0
24430,Sales & Marketing,Bachelor's,m,1,32,3.0,4,0.0,0,49.0,0,3.0,49.0
24431,Operations,Bachelor's,f,1,30,3.0,2,0.0,0,54.0,0,3.0,108.0
24432,Sales & Marketing,Master's & above,m,1,33,4.0,3,0.0,0,46.0,0,4.0,46.0
