,department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,kpi_80,award_won,avg_training_score,is_promoted,sum_metric,total_score
29348,Technology,Master's & above,m,1,45,3.0,13,0.0,0,83.0,0,3.0,83.0
29349,Sales & Marketing,Master's & above,m,1,41,1.5,10,0.0,0,51.0,0,1.0,51.0
29350,HR,Bachelor's,f,1,27,3.0,1,0.0,0,50.0,0,,50.0
29351,Operations,Bachelor's,f,1,33,5.0,9,1.0,0,65.0,0,6.0,65.0
29352,Technology,Bachelor's,f,1,31,3.0,10,0.0,0,75.0,0,3.0,130.5
29353,Technology,Master's & above,f,1,36,3.0,8,0.0,0,78.0,0,3.0,78.0
29354,Legal,Master's & above,m,1,46,3.0,12,0.0,0,60.0,0,3.0,60.0
29355,Sales & Marketing,Bachelor's,f,1,31,5.0,6,0.0,0,64.0,1,5.0,64.0
29356,Analytics,Bachelor's,m,1,30,3.0,2,1.0,0,88.0,0,4.0,88.0
29357,Operations,Bachelor's,f,1,27,5.0,3,1.0,0,60.0,0,6.0,60.0
29358,Analytics,Bachelor's,m,1,42,3.0,13,0.0,0,88.0,0,3.0,88.0
29359,Technology,Master's & above,f,1,43,2.0,4,1.0,0,78.0,0,4.0,78.0
29360,Operations,Bachelor's,f,1,30,3.0,3,0.0,0,57.0,0,3.0,114.0
29361,HR,Master's & above,f,1,54,3.0,5,0.0,0,50.0,0,3.0,50.0
29362,Finance,Bachelor's,m,1,27,4.0,2,1.0,0,57.0,1,5.0,57.0
29363,Operations,Bachelor's,m,1,29,2.0,4,0.0,0,60.0,0,2.0,60.0
29364,Technology,Bachelor's,m,1,32,4.0,6,1.0,0,79.0,0,5.0,130.5
29365,Operations,Bachelor's,m,1,34,4.0,3,1.0,0,61.0,0,5.0,122.0
29366,Sales & Marketing,Bachelor's,m,1,28,3.0,3,0.0,0,48.0,0,3.0,48.0
29367,Technology,Bachelor's,m,1,28,2.0,3,0.0,0,83.0,0,2.0,83.0
29368,HR,Bachelor's,f,1,29,3.0,2,0.0,0,50.0,0,3.0,50.0
29369,Operations,Bachelor's,f,1,31,4.0,4,1.0,0,62.0,0,5.0,62.0
29370,Procurement,Master's & above,m,1,50,1.5,13,0.0,0,70.0,0,1.0,70.0
29371,Finance,Bachelor's,m,1,26,3.0,4,1.0,0,54.0,1,4.0,54.0
29372,Procurement,Bachelor's,m,1,26,2.0,2,0.0,0,71.0,0,2.0,130.5
29373,Operations,Bachelor's,f,1,46,4.0,11,0.0,0,59.0,0,4.0,59.0
29374,Technology,Master's & above,f,1,20,3.0,2,0.0,0,80.0,0,3.0,80.0
29375,Operations,Bachelor's,m,1,53,5.0,13,0.0,0,57.0,0,5.0,57.0
29376,Technology,Bachelor's,f,1,29,3.0,1,1.0,0,82.0,0,,82.0
29377,Procurement,Master's & above,f,1,37,5.0,4,0.0,0,71.0,0,5.0,71.0
29378,Sales & Marketing,Bachelor's,m,1,42,1.5,7,0.0,0,47.0,0,1.0,47.0
29379,Sales & Marketing,Bachelor's,m,1,29,1.5,4,0.0,0,50.0,0,1.0,50.0
29380,Analytics,Bachelor's,m,1,28,3.0,1,1.0,0,82.0,0,,130.5
29381,Operations,Bachelor's,m,1,31,5.0,3,1.0,0,62.0,0,6.0,62.0
29382,Operations,Bachelor's,m,1,30,4.0,2,1.0,0,59.0,0,5.0,59.0
29383,Sales & Marketing,Bachelor's,m,1,32,5.0,4,1.0,0,52.0,0,6.0,104.0
29384,Sales & Marketing,Bachelor's,m,1,27,3.0,1,0.0,0,51.0,0,,51.0
29385,Sales & Marketing,Master's & above,m,1,35,4.0,2,0.0,0,53.0,0,4.0,53.0
29386,Sales & Marketing,Master's & above,m,1,38,5.0,10,1.0,0,48.0,0,6.0,48.0
29387,Operations,Bachelor's,m,1,52,3.0,13,0.0,0,66.0,0,3.0,66.0
29388,Analytics,Bachelor's,m,1,33,3.0,4,0.0,0,80.0,0,3.0,80.0
29389,Sales & Marketing,Bachelor's,f,1,27,5.0,2,1.0,0,46.0,1,6.0,46.0
29390,Operations,Master's & above,m,1,45,3.0,13,1.0,0,57.0,0,4.0,57.0
29391,Operations,Master's & above,f,1,45,4.0,13,0.0,0,60.0,0,4.0,60.0
29392,Procurement,Master's & above,m,1,34,4.0,3,1.0,0,69.0,0,5.0,69.0
29393,Analytics,Bachelor's,m,1,47,3.0,13,0.0,0,88.0,0,3.0,88.0
29394,Operations,Master's & above,f,1,35,5.0,4,1.0,0,60.0,0,6.0,60.0
29395,Sales & Marketing,Bachelor's,m,1,31,1.5,2,0.0,0,46.0,0,1.0,92.0
29396,Technology,Bachelor's,m,1,52,3.0,13,0.0,0,81.0,0,3.0,81.0
29397,Sales & Marketing,Bachelor's,m,1,25,3.0,1,0.0,0,55.0,0,,55.0
29398,Analytics,Master's & above,m,1,36,3.0,7,1.0,0,83.0,0,4.0,130.5
29399,Operations,Bachelor's,m,1,28,3.0,5,0.0,0,64.0,0,3.0,64.0
29400,Sales & Marketing,Bachelor's,m,1,37,5.0,11,1.0,0,90.0,1,7.0,90.0
29401,Technology,Master's & above,f,1,42,3.0,7,0.0,0,81.0,0,3.0,81.0
29402,Finance,Bachelor's,m,1,31,3.0,6,0.0,0,59.0,0,3.0,59.0
29403,Technology,Bachelor's,m,1,52,3.0,7,0.0,0,82.0,0,3.0,82.0
29404,Analytics,Bachelor's,m,1,33,4.0,4,1.0,0,85.0,0,5.0,85.0
29405,Technology,Bachelor's,m,1,31,1.5,7,0.0,0,76.0,0,1.0,76.0
29406,Operations,Bachelor's,f,1,33,5.0,6,1.0,0,64.0,0,6.0,64.0
29407,Sales & Marketing,Master's & above,m,1,43,1.5,9,0.0,0,47.0,0,1.0,94.0
29408,Procurement,Bachelor's,m,1,25,5.0,2,0.0,0,82.0,1,5.0,130.5
29409,Operations,Bachelor's,m,1,33,3.0,5,1.0,0,58.0,0,4.0,58.0
29410,Sales & Marketing,Bachelor's,m,1,30,3.0,5,0.0,0,46.0,0,3.0,92.0
29411,HR,Master's & above,m,1,29,5.0,3,1.0,0,49.0,0,6.0,49.0
29412,Sales & Marketing,Bachelor's,m,1,54,5.0,13,1.0,0,47.0,0,6.0,94.0
29413,HR,Bachelor's,m,1,41,5.0,4,0.0,0,60.0,1,5.0,60.0
29414,Sales & Marketing,Bachelor's,m,1,31,5.0,6,1.0,0,49.0,0,6.0,98.0
29415,Operations,Master's & above,f,1,54,5.0,13,0.0,0,90.0,1,5.0,90.0
29416,Technology,Bachelor's,f,1,53,2.0,13,0.0,0,79.0,0,2.0,79.0
29417,Legal,Bachelor's,m,1,35,5.0,3,0.0,0,60.0,0,5.0,130.5
29418,Operations,Bachelor's,f,1,29,5.0,2,1.0,0,56.0,0,6.0,56.0
29419,Sales & Marketing,Master's & above,m,1,38,4.0,8,0.0,0,48.0,0,4.0,48.0
29420,Analytics,Master's & above,m,1,36,1.5,4,0.0,0,85.0,0,1.0,85.0
29421,Finance,Bachelor's,f,1,28,1.5,2,1.0,0,60.0,0,2.0,60.0
29422,Operations,Bachelor's,m,1,27,3.0,1,1.0,0,57.0,0,,114.0
29423,Finance,Bachelor's,f,1,30,2.0,7,0.0,0,59.0,0,2.0,59.0
29424,Analytics,Bachelor's,m,1,31,3.0,2,1.0,0,88.0,1,4.0,130.5
29425,Operations,Master's & above,m,1,31,5.0,7,1.0,0,60.0,0,6.0,60.0
29426,R&D,Bachelor's,m,1,37,3.0,4,0.0,0,84.0,0,3.0,130.5
29427,Technology,Bachelor's,m,1,28,4.0,6,0.0,0,77.0,0,4.0,77.0
29428,Sales & Marketing,Bachelor's,m,1,33,3.0,7,0.0,0,49.0,0,3.0,49.0
29429,Sales & Marketing,Master's & above,m,1,49,3.0,4,0.0,0,54.0,0,3.0,54.0
29430,Operations,Bachelor's,m,1,40,4.0,5,1.0,0,61.0,0,5.0,61.0
29431,Analytics,Bachelor's,m,1,31,3.0,6,1.0,0,84.0,0,4.0,84.0
29432,Procurement,Bachelor's,m,1,28,2.0,2,0.0,0,72.0,0,2.0,72.0
29433,Analytics,Bachelor's,m,1,29,5.0,3,1.0,0,80.0,0,6.0,80.0
29434,Operations,Below Secondary,f,1,26,5.0,4,1.0,0,59.0,0,6.0,59.0
29435,Operations,Bachelor's,m,1,39,2.0,5,1.0,0,58.0,0,3.0,58.0
29436,Analytics,Bachelor's,m,1,31,2.0,3,1.0,0,86.0,0,3.0,86.0
29437,Sales & Marketing,Master's & above,m,1,39,3.0,13,0.0,0,52.0,0,3.0,52.0
29438,Technology,Master's & above,m,1,39,1.5,12,0.0,0,81.0,0,2.0,81.0
29439,Sales & Marketing,Bachelor's,m,1,38,5.0,8,0.0,0,47.0,0,5.0,47.0
29440,Sales & Marketing,Master's & above,m,1,34,4.0,7,0.0,0,50.0,0,4.0,100.0
29441,Operations,Master's & above,f,1,49,3.0,11,0.0,0,57.0,0,3.0,57.0
29442,Procurement,Master's & above,m,1,43,5.0,13,0.0,0,73.0,0,5.0,73.0
29443,Sales & Marketing,Master's & above,m,1,38,3.0,4,0.0,0,49.0,0,3.0,130.5
29444,Operations,Bachelor's,m,1,51,4.0,13,0.0,0,63.0,0,4.0,63.0
29445,Sales & Marketing,Bachelor's,m,1,28,3.0,3,0.0,0,60.0,1,3.0,60.0
29446,Technology,Bachelor's,m,1,30,5.0,4,1.0,0,80.0,1,6.0,80.0
29447,Sales & Marketing,Master's & above,m,1,38,4.0,7,0.0,0,56.0,0,4.0,56.0
29448,Procurement,Bachelor's,f,1,31,5.0,7,1.0,0,70.0,0,7.0,70.0
29449,Operations,Master's & above,m,1,38,5.0,11,0.0,0,56.0,0,5.0,112.0
29450,Finance,Bachelor's,f,1,25,3.0,3,1.0,0,59.0,0,4.0,59.0
29451,Procurement,Bachelor's,m,1,31,5.0,3,1.0,0,70.0,0,6.0,70.0
29452,Sales & Marketing,Master's & above,m,1,40,1.5,3,0.0,0,47.0,0,1.0,47.0
29453,Operations,Bachelor's,m,1,45,3.0,13,0.0,0,62.0,0,3.0,62.0
29454,Technology,Master's & above,m,1,51,2.0,8,0.0,0,76.0,0,2.0,76.0
29455,Sales & Marketing,Master's & above,f,1,34,5.0,2,1.0,0,48.0,0,6.0,48.0
29456,Sales & Marketing,Master's & above,m,1,49,5.0,3,1.0,0,54.0,0,6.0,54.0
29457,Technology,Bachelor's,m,1,29,4.0,5,1.0,0,79.0,0,5.0,79.0
29458,HR,Bachelor's,m,1,29,3.0,5,0.0,0,46.0,0,3.0,46.0
29459,Finance,Master's & above,m,1,35,3.0,6,1.0,0,61.0,0,4.0,122.0
29460,Sales & Marketing,Master's & above,m,1,38,4.0,3,1.0,0,52.0,0,5.0,52.0
29461,Operations,Master's & above,m,1,32,4.0,9,1.0,0,59.0,0,5.0,59.0
29462,R&D,Bachelor's,m,1,39,3.0,9,0.0,0,86.0,0,3.0,86.0
29463,Operations,Bachelor's,m,1,45,5.0,6,0.0,0,58.0,0,5.0,58.0
29464,HR,Bachelor's,f,1,33,4.0,4,1.0,0,54.0,0,5.0,54.0
29465,Technology,Bachelor's,m,1,24,3.0,1,0.0,0,82.0,0,,82.0
29466,Technology,Bachelor's,m,1,52,3.0,4,0.0,0,82.0,0,3.0,82.0
29467,Sales & Marketing,Bachelor's,m,1,26,3.0,2,1.0,0,48.0,0,4.0,48.0
29468,Sales & Marketing,Master's & above,m,1,43,4.0,6,0.0,0,52.0,0,4.0,52.0
29469,Procurement,Bachelor's,m,1,28,3.0,1,1.0,0,68.0,0,,68.0
29470,Technology,Bachelor's,m,1,27,5.0,5,1.0,0,80.0,0,6.0,80.0
29471,Technology,Below Secondary,m,1,24,3.0,1,1.0,0,83.0,0,,83.0
29472,Sales & Marketing,Master's & above,f,1,36,3.0,3,1.0,0,51.0,0,4.0,51.0
29473,HR,Bachelor's,f,1,36,3.0,5,1.0,0,51.0,0,4.0,51.0
29474,HR,Bachelor's,m,1,28,3.0,2,1.0,0,49.0,0,4.0,49.0
29475,Finance,Bachelor's,f,1,31,1.5,6,0.0,0,61.0,0,1.0,61.0
29476,Sales & Marketing,Master's & above,m,1,46,3.0,13,0.0,0,49.0,0,3.0,49.0
29477,Sales & Marketing,Bachelor's,m,1,27,5.0,2,0.0,0,49.0,0,5.0,49.0
29478,Sales & Marketing,Bachelor's,f,1,36,1.5,9,0.0,0,48.0,0,1.0,48.0
29479,Analytics,Bachelor's,m,1,28,2.0,3,0.0,0,84.0,0,2.0,84.0
29480,Sales & Marketing,Bachelor's,m,1,45,1.5,13,0.0,0,49.0,0,1.0,130.5
29481,R&D,Master's & above,m,1,48,3.0,6,1.0,0,88.0,0,4.0,88.0
29482,Legal,Bachelor's,m,1,32,3.0,1,0.0,0,60.0,0,,60.0
29483,Analytics,Bachelor's,m,1,26,4.0,6,1.0,0,85.0,1,5.0,85.0
29484,Sales & Marketing,Bachelor's,m,1,34,3.0,5,0.0,0,51.0,0,3.0,102.0
29485,R&D,Bachelor's,m,1,28,3.0,1,0.0,0,86.0,0,,86.0
29486,Operations,Bachelor's,m,1,35,4.0,8,0.0,0,60.0,0,4.0,60.0
29487,Procurement,Bachelor's,m,1,26,2.0,2,0.0,0,68.0,0,2.0,68.0
29488,Analytics,Master's & above,m,1,39,3.0,8,0.0,0,84.0,0,3.0,84.0
29489,Technology,Bachelor's,f,1,32,5.0,3,1.0,0,81.0,0,6.0,81.0
29490,Analytics,Master's & above,m,1,34,5.0,4,0.0,0,81.0,0,5.0,130.5
29491,Technology,Bachelor's,m,1,31,2.0,2,0.0,0,76.0,0,2.0,76.0
29492,Operations,Bachelor's,m,1,45,4.0,2,0.0,0,57.0,0,4.0,57.0
29493,Procurement,Master's & above,m,1,48,3.0,13,0.0,0,66.0,0,3.0,66.0
29494,Sales & Marketing,Bachelor's,m,1,31,3.0,3,1.0,0,48.0,0,4.0,48.0
29495,Procurement,Bachelor's,f,1,41,3.0,11,1.0,0,68.0,0,4.0,68.0
29496,Technology,Master's & above,m,1,31,4.0,6,1.0,0,81.0,0,5.0,81.0
29497,Technology,Master's & above,m,1,46,3.0,3,0.0,0,79.0,0,3.0,79.0
29498,Technology,Master's & above,m,1,44,4.0,13,1.0,0,81.0,0,5.0,81.0
29499,Analytics,Bachelor's,m,1,30,3.0,1,0.0,0,85.0,0,,85.0
29500,Procurement,Bachelor's,m,1,41,1.5,5,0.0,0,68.0,0,1.0,68.0
29501,Sales & Marketing,Master's & above,m,1,45,3.0,13,0.0,0,46.0,0,3.0,46.0
29502,Finance,Bachelor's,f,1,26,3.0,3,0.0,0,58.0,0,3.0,58.0
29503,Finance,Master's & above,m,1,36,3.0,7,0.0,0,57.0,0,4.0,130.5
29504,Analytics,Bachelor's,m,1,32,3.0,10,0.0,0,80.0,0,3.0,80.0
29505,Sales & Marketing,Bachelor's,m,1,29,1.5,8,0.0,0,46.0,0,1.0,130.5
29506,Operations,Bachelor's,m,1,38,4.0,3,1.0,0,62.0,0,5.0,62.0
29507,Sales & Marketing,Bachelor's,m,1,29,1.5,6,0.0,0,46.0,0,1.0,46.0
29508,Operations,Bachelor's,f,1,50,5.0,7,1.0,0,54.0,0,6.0,108.0
29509,Sales & Marketing,Bachelor's,m,1,25,2.0,4,0.0,0,49.0,0,2.0,49.0
29510,Sales & Marketing,Bachelor's,m,1,35,4.0,8,0.0,0,53.0,0,4.0,106.0
29511,Analytics,Bachelor's,f,1,27,3.0,2,0.0,0,81.0,0,3.0,81.0
29512,Sales & Marketing,Bachelor's,m,1,29,2.0,5,0.0,0,53.0,0,2.0,53.0
29513,Procurement,Bachelor's,m,1,40,3.0,6,1.0,0,71.0,0,4.0,71.0
29514,Analytics,Bachelor's,f,1,27,3.0,2,0.0,0,85.0,0,3.0,130.5
29515,Technology,Bachelor's,f,1,38,1.5,11,0.0,0,83.0,0,1.0,83.0
29516,Analytics,Bachelor's,m,1,31,5.0,7,1.0,0,86.0,0,6.0,86.0
29517,Procurement,Master's & above,m,1,38,5.0,3,1.0,0,70.0,1,6.0,70.0
29518,Technology,Master's & above,f,1,40,4.0,8,0.0,0,84.0,0,4.0,84.0
29519,Operations,Bachelor's,m,1,36,5.0,9,0.0,0,60.0,0,5.0,60.0
29520,Operations,Master's & above,m,1,33,3.0,8,0.0,0,55.0,0,3.0,55.0
29521,Technology,Bachelor's,f,1,31,4.0,6,0.0,0,82.0,0,4.0,130.5
29522,Legal,Master's & above,m,1,45,3.0,10,0.0,0,59.0,0,3.0,59.0
29523,Procurement,Master's & above,m,1,36,5.0,8,1.0,0,67.0,1,6.0,67.0
29524,HR,Master's & above,f,1,32,4.0,8,1.0,0,46.0,0,5.0,46.0
29525,Analytics,Bachelor's,m,1,30,3.0,1,0.0,0,85.0,0,,130.5
29526,Operations,Bachelor's,f,1,54,3.0,11,0.0,0,59.0,0,3.0,59.0
29527,Sales & Marketing,Bachelor's,m,1,27,5.0,5,1.0,0,47.0,0,6.0,47.0
29528,Operations,Bachelor's,m,1,34,1.5,4,0.0,0,55.0,0,1.0,55.0
29529,Sales & Marketing,Bachelor's,f,1,53,2.0,9,0.0,0,49.0,0,2.0,49.0
29530,Sales & Marketing,Bachelor's,m,1,28,3.0,6,0.0,0,49.0,0,3.0,49.0
29531,Sales & Marketing,Bachelor's,m,1,28,5.0,2,0.0,0,53.0,0,5.0,106.0
29532,HR,Master's & above,m,1,30,3.0,7,0.0,0,48.0,0,3.0,48.0
29533,Procurement,Master's & above,m,1,41,2.0,13,0.0,0,73.0,0,2.0,73.0
29534,Procurement,Master's & above,m,1,38,3.0,4,0.0,0,71.0,0,3.0,130.5
29535,Analytics,Bachelor's,m,1,28,1.5,5,0.0,0,84.0,0,1.0,84.0
29536,Procurement,Master's & above,m,1,48,4.0,13,1.0,0,67.0,0,5.0,130.5
29537,Sales & Marketing,Master's & above,f,1,46,3.0,13,0.0,0,52.0,0,3.0,52.0
29538,R&D,Bachelor's,m,1,36,3.0,10,0.0,0,86.0,0,3.0,86.0
29539,Technology,Bachelor's,m,1,30,4.0,4,1.0,0,78.0,0,5.0,78.0
29540,Sales & Marketing,Bachelor's,m,1,54,3.0,13,0.0,0,46.0,0,3.0,46.0
29541,Finance,Bachelor's,m,1,27,3.0,2,0.0,0,59.0,0,3.0,130.5
29542,Sales & Marketing,Bachelor's,f,1,37,3.0,10,0.0,0,43.0,0,3.0,86.0
29543,Sales & Marketing,Master's & above,m,1,54,5.0,7,0.0,0,53.0,0,5.0,53.0
29544,Operations,Master's & above,f,1,39,4.0,10,0.0,0,55.0,0,4.0,55.0
29545,Operations,Bachelor's,f,1,30,3.0,1,0.0,0,63.0,0,,63.0
29546,Operations,Bachelor's,m,1,30,4.0,2,1.0,0,57.0,0,5.0,114.0
29547,Operations,Bachelor's,m,1,27,1.5,4,0.0,0,58.0,0,1.0,58.0
29548,Sales & Marketing,Bachelor's,m,1,29,3.0,6,1.0,0,88.0,1,5.0,88.0
29549,Operations,Master's & above,f,1,41,4.0,4,1.0,0,60.0,0,5.0,60.0
29550,Sales & Marketing,Master's & above,m,1,40,1.5,5,0.0,0,49.0,0,1.0,49.0
29551,Sales & Marketing,Bachelor's,m,1,33,2.0,4,1.0,0,50.0,1,3.0,100.0
29552,Sales & Marketing,Master's & above,f,1,37,3.0,9,0.0,0,52.0,0,3.0,130.5
29553,Finance,Bachelor's,m,1,30,4.0,5,0.0,0,67.0,0,4.0,130.5
29554,Technology,Bachelor's,f,1,50,4.0,5,1.0,0,80.0,0,5.0,80.0
29555,Procurement,Bachelor's,m,1,29,3.0,3,0.0,0,70.0,0,3.0,130.5
29556,Operations,Bachelor's,m,1,43,4.0,6,0.0,0,57.0,0,4.0,57.0
29557,Analytics,Master's & above,m,1,36,3.0,9,0.0,0,83.0,0,3.0,83.0
29558,Technology,Bachelor's,f,1,30,2.0,4,0.0,0,77.0,0,2.0,77.0
29559,Operations,Bachelor's,m,1,34,3.0,10,0.0,0,55.0,0,3.0,55.0
29560,Procurement,Master's & above,m,1,49,3.0,13,0.0,0,71.0,0,3.0,71.0
29561,Analytics,Bachelor's,m,1,28,5.0,5,1.0,0,86.0,0,6.0,86.0
29562,Operations,Bachelor's,m,1,32,1.5,7,0.0,0,57.0,0,1.0,57.0
29563,Sales & Marketing,Bachelor's,m,1,42,1.5,2,0.0,0,48.0,0,1.0,96.0
29564,Sales & Marketing,Bachelor's,f,1,51,3.0,12,1.0,0,47.0,0,4.0,47.0
29565,Analytics,Bachelor's,m,1,28,3.0,1,1.0,0,86.0,1,,86.0
29566,Technology,Bachelor's,f,1,29,3.0,2,1.0,0,93.0,1,4.0,130.5
29567,Procurement,Master's & above,f,1,44,3.0,13,0.0,0,72.0,0,3.0,72.0
29568,Technology,Bachelor's,f,1,34,3.0,4,0.0,0,79.0,0,3.0,79.0
29569,Analytics,Bachelor's,m,1,42,3.0,7,1.0,0,81.0,1,4.0,81.0
29570,Sales & Marketing,Bachelor's,m,1,26,1.5,2,0.0,0,51.0,0,1.0,130.5
29571,Sales & Marketing,Master's & above,f,1,37,4.0,3,1.0,0,52.0,0,5.0,52.0
29572,Legal,Bachelor's,m,1,41,2.0,12,0.0,0,58.0,0,2.0,58.0
29573,R&D,Bachelor's,m,1,32,3.0,4,0.0,0,86.0,0,3.0,130.5
29574,Technology,Bachelor's,f,1,26,1.5,6,0.0,0,77.0,0,1.0,130.5
29575,Finance,Master's & above,m,1,31,3.0,1,0.0,0,59.0,0,,59.0
29576,Sales & Marketing,Bachelor's,m,1,47,5.0,7,0.0,0,50.0,0,5.0,50.0
29577,Technology,Bachelor's,m,1,31,2.0,5,1.0,0,77.0,0,4.0,77.0
29578,Operations,Bachelor's,m,1,32,3.0,4,1.0,0,64.0,0,4.0,64.0
29579,Sales & Marketing,Bachelor's,m,1,21,3.0,1,1.0,0,52.0,0,,52.0
29580,Operations,Bachelor's,f,1,30,3.0,2,1.0,0,59.0,0,4.0,59.0
29581,Sales & Marketing,Bachelor's,f,1,41,3.0,7,1.0,0,52.0,0,4.0,130.5
29582,Sales & Marketing,Master's & above,m,1,39,1.5,9,0.0,0,52.0,0,1.0,52.0
29583,Analytics,Bachelor's,m,1,30,5.0,3,1.0,0,84.0,0,6.0,130.5
29584,Procurement,Bachelor's,f,1,25,1.5,2,0.0,0,72.0,0,1.0,72.0
29585,Analytics,Master's & above,m,1,35,5.0,7,0.0,0,99.0,1,5.0,130.5
29586,Sales & Marketing,Bachelor's,m,1,45,3.0,13,0.0,0,51.0,0,3.0,51.0
29587,R&D,Master's & above,m,1,34,4.0,4,0.0,0,92.0,0,4.0,92.0
29588,Sales & Marketing,Bachelor's,m,1,36,2.0,9,0.0,0,49.0,0,2.0,49.0
29589,R&D,Bachelor's,m,1,24,3.0,1,1.0,0,85.0,0,,130.5
29590,Procurement,Bachelor's,f,1,35,4.0,7,0.0,0,68.0,0,4.0,68.0
29591,Analytics,Bachelor's,m,1,27,3.0,1,1.0,0,83.0,0,,130.5
29592,Sales & Marketing,Master's & above,m,1,39,5.0,12,1.0,0,55.0,0,6.0,130.5
29593,Procurement,Bachelor's,m,1,27,3.0,3,0.0,0,68.0,0,3.0,68.0
29594,Analytics,Bachelor's,m,1,26,3.0,4,1.0,0,83.0,0,4.0,130.5
29595,Procurement,Bachelor's,f,1,39,3.0,13,0.0,0,83.0,1,3.0,83.0
29596,Operations,Bachelor's,m,1,27,2.0,2,0.0,0,61.0,0,2.0,61.0
29597,Finance,Bachelor's,m,1,39,5.0,3,1.0,0,62.0,0,6.0,62.0
29598,Operations,Bachelor's,m,1,36,4.0,7,0.0,0,62.0,0,4.0,62.0
29599,Sales & Marketing,Bachelor's,m,1,33,3.0,3,0.0,0,51.0,0,3.0,102.0
29600,Sales & Marketing,Bachelor's,m,1,54,5.0,5,1.0,0,93.0,1,6.0,93.0
29601,Procurement,Master's & above,m,1,54,3.0,3,1.0,0,74.0,1,4.0,74.0
29602,Sales & Marketing,Master's & above,f,1,35,5.0,3,0.0,0,50.0,0,5.0,50.0
29603,Operations,Bachelor's,f,1,26,4.0,2,0.0,0,58.0,0,4.0,58.0
29604,Procurement,Master's & above,f,1,34,5.0,8,1.0,0,69.0,1,6.0,69.0
29605,Technology,Bachelor's,m,1,30,3.0,9,0.0,0,79.0,0,3.0,130.5
29606,R&D,Master's & above,f,1,38,5.0,4,0.0,0,82.0,0,5.0,82.0
29607,Analytics,Bachelor's,m,1,27,4.0,3,1.0,0,81.0,0,5.0,130.5
29608,Operations,Bachelor's,m,1,26,3.0,1,0.0,0,57.0,0,,57.0
29609,Analytics,Bachelor's,m,1,54,1.5,3,1.0,0,83.0,0,2.0,83.0
29610,Procurement,Bachelor's,f,1,27,2.0,2,0.0,0,74.0,0,2.0,74.0
29611,Technology,Bachelor's,m,1,28,3.0,1,0.0,0,83.0,0,,130.5
29612,Operations,Bachelor's,m,1,37,4.0,4,0.0,0,64.0,0,4.0,64.0
29613,Procurement,Bachelor's,m,1,36,1.5,9,0.0,0,64.0,0,1.0,128.0
29614,Finance,Bachelor's,f,1,26,4.0,2,1.0,0,58.0,0,5.0,116.0
29615,Sales & Marketing,Master's & above,m,1,32,3.0,8,1.0,0,52.0,0,4.0,52.0
29616,Procurement,Bachelor's,m,1,54,2.0,3,0.0,0,70.0,0,2.0,70.0
29617,Operations,Bachelor's,m,1,33,3.0,7,0.0,0,59.0,0,3.0,118.0
29618,Procurement,Below Secondary,m,1,20,3.0,1,0.0,0,70.0,0,,70.0
29619,Operations,Bachelor's,m,1,28,4.0,5,0.0,0,60.0,0,4.0,60.0
29620,Procurement,Bachelor's,m,1,29,1.5,3,0.0,0,75.0,0,1.0,75.0
29621,Technology,Master's & above,f,1,33,3.0,4,0.0,0,81.0,0,3.0,81.0
29622,HR,Bachelor's,f,1,28,3.0,3,1.0,0,50.0,0,5.0,50.0
29623,Sales & Marketing,Bachelor's,m,1,33,3.0,5,0.0,0,48.0,0,3.0,96.0
29624,Procurement,Bachelor's,f,1,37,1.5,6,0.0,0,71.0,0,1.0,71.0
29625,Procurement,Bachelor's,m,1,31,3.0,6,0.0,0,70.0,0,3.0,70.0
29626,Technology,Bachelor's,f,1,54,3.0,13,0.0,0,76.0,0,3.0,76.0
29627,Legal,Bachelor's,m,1,26,3.0,1,0.0,0,57.0,0,,57.0
29628,Technology,Bachelor's,f,1,53,4.0,7,0.0,0,81.0,0,4.0,81.0
29629,Analytics,Bachelor's,m,1,32,3.0,4,0.0,0,83.0,0,3.0,130.5
29630,Analytics,Master's & above,m,1,35,3.0,9,0.0,0,83.0,0,3.0,83.0
29631,Analytics,Bachelor's,m,1,35,5.0,5,1.0,0,89.0,0,6.0,89.0
29632,Operations,Bachelor's,m,1,27,1.5,3,0.0,0,59.0,0,1.0,59.0
29633,Technology,Bachelor's,m,1,32,3.0,4,1.0,0,77.0,1,4.0,77.0
29634,Sales & Marketing,Bachelor's,m,1,32,4.0,9,0.0,0,51.0,0,4.0,102.0
29635,Procurement,Bachelor's,f,1,48,4.0,13,0.0,0,70.0,0,4.0,70.0
29636,Finance,Bachelor's,f,1,26,5.0,3,1.0,0,58.0,0,6.0,58.0
29637,Sales & Marketing,Master's & above,f,1,33,4.0,6,0.0,0,43.0,0,4.0,43.0
29638,Sales & Marketing,Bachelor's,m,1,34,4.0,7,1.0,0,48.0,0,5.0,48.0
29639,Analytics,Bachelor's,m,1,50,5.0,7,0.0,0,87.0,0,5.0,87.0
29640,Technology,Below Secondary,m,1,23,4.0,2,0.0,0,82.0,0,4.0,82.0
29641,Technology,Bachelor's,m,1,29,3.0,3,0.0,0,72.0,0,3.0,130.5
29642,Sales & Marketing,Bachelor's,m,1,37,5.0,8,1.0,0,52.0,0,6.0,52.0
29643,Finance,Bachelor's,m,1,28,4.0,2,0.0,0,56.0,0,4.0,56.0
