employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
69167,Operations,region_11,Bachelor's,f,other,1,34,3.0,3,0,0,59,0
15372,Finance,region_2,Bachelor's,m,other,1,47,3.0,7,0,0,58,0
40810,Operations,region_2,Bachelor's,f,other,1,50,5.0,7,1,0,59,0
64104,R&D,region_22,Master's & above,m,other,2,29,3.0,3,0,0,87,0
4138,Technology,region_27,Bachelor's,m,other,1,39,4.0,10,0,0,78,0
47665,Procurement,region_5,Bachelor's,f,sourcing,1,37,4.0,6,1,0,69,1
25419,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,25,,1,0,0,49,0
41772,Procurement,region_15,Bachelor's,m,other,1,37,5.0,10,1,0,67,1
19385,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,27,3.0,3,0,0,52,0
69408,R&D,region_22,Bachelor's,m,sourcing,2,28,3.0,2,1,0,80,0
31063,Operations,region_13,Bachelor's,f,other,1,31,5.0,4,1,0,56,0
5940,HR,region_28,Master's & above,m,other,1,39,3.0,13,0,0,52,0
4283,Sales & Marketing,region_9,,m,sourcing,1,26,1.0,2,0,0,48,0
41414,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,41,5.0,16,0,0,47,0
71740,Procurement,region_2,Bachelor's,f,sourcing,1,27,3.0,2,1,1,70,0
253,Sales & Marketing,region_28,Master's & above,m,other,1,32,4.0,6,1,0,52,1
7216,Technology,region_2,Bachelor's,m,other,1,26,4.0,2,0,0,77,0
54549,Sales & Marketing,region_19,Master's & above,m,other,1,38,3.0,10,0,0,49,0
68568,Analytics,region_15,Bachelor's,m,other,1,32,3.0,4,0,0,82,0
17107,Operations,region_22,Master's & above,f,sourcing,2,42,5.0,2,1,0,58,0
41405,Operations,region_14,Bachelor's,m,other,1,35,3.0,4,1,0,59,0
15389,Technology,region_2,Bachelor's,f,sourcing,1,32,3.0,4,0,0,82,0
62350,Technology,region_2,Bachelor's,f,sourcing,1,41,3.0,10,0,0,75,0
5367,R&D,region_4,Master's & above,m,other,1,36,3.0,2,1,0,87,0
4887,R&D,region_27,Master's & above,m,other,1,28,,1,0,0,80,0
14227,Sales & Marketing,region_7,Bachelor's,m,other,1,54,5.0,16,0,0,48,0
72495,Operations,region_31,Bachelor's,m,sourcing,1,41,3.0,15,0,0,65,0
14645,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3.0,8,0,0,51,0
46685,Analytics,region_7,Bachelor's,m,other,1,38,3.0,3,0,0,85,1
14528,Procurement,region_2,Bachelor's,m,other,2,41,3.0,7,1,0,69,0
26451,Technology,region_13,Bachelor's,f,sourcing,1,24,4.0,2,0,0,82,0
66301,Operations,region_25,Bachelor's,m,sourcing,1,34,3.0,9,0,0,55,0
75210,Operations,region_2,Bachelor's,f,sourcing,1,45,5.0,19,0,0,60,0
25064,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,1.0,3,0,0,54,0
23857,Operations,region_23,Master's & above,f,other,2,36,5.0,10,1,0,63,0
47590,Sales & Marketing,region_22,Master's & above,m,sourcing,2,43,1.0,6,0,0,49,0
1041,Sales & Marketing,region_29,Bachelor's,m,other,1,30,4.0,6,0,0,47,0
67760,Operations,region_31,Master's & above,f,sourcing,1,37,3.0,7,0,0,63,0
66223,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,5.0,4,0,0,52,0
32093,Procurement,region_10,Bachelor's,m,other,3,31,4.0,5,0,0,69,0
68478,Analytics,region_2,Master's & above,m,other,1,53,3.0,8,0,0,84,0
42977,Technology,region_2,Bachelor's,f,other,2,47,3.0,4,0,0,81,0
61050,Technology,region_16,Bachelor's,m,sourcing,1,36,4.0,9,0,0,79,0
50262,Procurement,region_2,Bachelor's,f,other,2,26,1.0,2,0,0,68,0
65562,Operations,region_2,Master's & above,m,other,1,45,3.0,15,0,0,59,0
14574,Sales & Marketing,region_9,Bachelor's,f,sourcing,1,29,3.0,5,0,0,53,0
28215,Technology,region_13,Master's & above,m,sourcing,1,39,2.0,9,0,0,78,0
64647,Sales & Marketing,region_4,Master's & above,f,other,1,39,3.0,4,1,0,51,0
78027,Procurement,region_13,Bachelor's,m,other,1,28,3.0,6,0,0,65,0
73158,Sales & Marketing,region_4,Bachelor's,m,other,1,34,5.0,3,1,0,51,0
47618,Sales & Marketing,region_31,Bachelor's,m,other,1,23,5.0,2,1,0,50,0
57649,Operations,region_22,Master's & above,m,other,1,46,3.0,4,1,0,59,0
39132,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,5.0,4,0,0,53,0
65084,Technology,region_7,Bachelor's,m,referred,1,32,3.0,4,1,0,80,0
69116,Operations,region_2,Bachelor's,f,sourcing,2,41,2.0,6,1,0,61,0
35809,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,3.0,7,1,0,48,1
65932,Analytics,region_15,Master's & above,m,other,1,35,4.0,7,0,0,86,0
12685,Sales & Marketing,region_10,Master's & above,m,other,1,48,3.0,18,0,0,43,0
39391,Sales & Marketing,region_7,Bachelor's,m,other,1,54,3.0,15,0,0,51,0
73987,Analytics,region_13,Bachelor's,m,other,1,33,5.0,8,1,0,87,0
41860,Operations,region_27,Bachelor's,m,sourcing,1,29,,1,0,0,60,0
55817,Procurement,region_4,Master's & above,f,other,1,32,3.0,4,0,0,70,0
4990,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,23,3.0,3,0,0,46,0
48174,Operations,region_22,Master's & above,m,referred,1,36,2.0,10,1,0,58,0
10410,Sales & Marketing,region_30,Bachelor's,m,other,1,32,1.0,4,0,0,54,0
61442,HR,region_4,Master's & above,m,sourcing,1,37,3.0,8,0,0,46,0
36780,Operations,region_2,Bachelor's,f,sourcing,1,29,3.0,3,1,0,61,0
57123,Analytics,region_27,Bachelor's,m,other,1,37,4.0,3,0,0,82,0
45591,Sales & Marketing,region_14,Bachelor's,m,other,1,39,3.0,8,1,0,53,0
49221,Procurement,region_12,Bachelor's,m,sourcing,1,25,5.0,2,1,0,71,1
63408,R&D,region_22,Bachelor's,m,sourcing,1,32,4.0,4,0,0,88,0
54839,Procurement,region_10,Bachelor's,m,other,1,25,3.0,3,0,0,72,0
7058,R&D,region_26,Bachelor's,m,sourcing,2,26,5.0,3,0,0,86,0
6602,Sales & Marketing,region_7,Bachelor's,m,other,1,38,1.0,10,0,0,51,0
63054,Operations,region_11,Bachelor's,m,other,1,32,3.0,6,0,0,61,0
59382,Sales & Marketing,region_2,Master's & above,m,referred,1,38,5.0,9,1,0,46,0
2834,Technology,region_2,Bachelor's,m,referred,1,30,4.0,4,1,0,79,0
54296,Procurement,region_7,Master's & above,m,other,1,40,3.0,12,0,0,68,0
37143,Analytics,region_23,Master's & above,m,sourcing,1,35,4.0,10,1,0,82,1
18460,Technology,region_14,Master's & above,m,other,1,45,3.0,16,1,0,78,1
67414,Sales & Marketing,region_2,Bachelor's,m,other,1,28,3.0,2,0,0,55,1
8727,Analytics,region_29,Bachelor's,m,other,1,26,3.0,4,0,0,85,0
11929,Procurement,region_29,Master's & above,m,other,1,41,2.0,10,0,0,73,0
52832,Technology,region_2,Bachelor's,m,sourcing,2,37,3.0,4,0,0,77,0
65791,Sales & Marketing,region_20,Master's & above,m,sourcing,1,38,1.0,6,0,0,48,0
69852,Legal,region_7,Master's & above,m,other,1,39,3.0,5,1,0,58,0
38315,Finance,region_32,Bachelor's,m,other,1,31,2.0,2,0,0,73,1
64527,Procurement,region_22,Master's & above,f,other,1,33,4.0,9,0,0,68,0
37158,Sales & Marketing,region_12,Bachelor's,m,other,1,29,3.0,6,0,0,51,0
46787,Analytics,region_28,Master's & above,m,sourcing,2,35,3.0,8,1,0,85,1
60419,Operations,region_22,Bachelor's,m,referred,1,29,3.0,5,0,0,58,0
59853,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,26,4.0,1,0,0,48,0
59974,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,49,1.0,15,0,0,46,0
26333,Sales & Marketing,region_31,,m,other,1,24,1.0,2,0,0,52,0
27237,Technology,region_7,Bachelor's,f,sourcing,1,38,4.0,7,1,0,75,0
10476,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,33,4.0,6,1,0,61,1
26968,Finance,region_2,Below Secondary,m,other,1,24,,1,0,0,61,0
30688,Operations,region_22,Bachelor's,m,referred,1,39,1.0,3,1,0,57,0
56370,Analytics,region_17,Bachelor's,m,other,1,37,3.0,3,0,0,84,0
75564,Operations,region_22,Master's & above,f,other,1,47,5.0,18,0,0,58,0
40107,Technology,region_7,Bachelor's,m,other,2,45,3.0,4,0,0,80,1
1476,Technology,region_4,Bachelor's,m,other,1,32,1.0,7,0,0,76,0
31504,Finance,region_2,,m,other,1,39,5.0,5,0,0,57,0
75693,Sales & Marketing,region_16,Bachelor's,m,other,2,26,5.0,5,0,0,43,0
50902,Sales & Marketing,region_21,Bachelor's,m,other,1,34,3.0,4,0,0,47,0
62544,Procurement,region_28,Bachelor's,f,other,1,35,3.0,7,1,0,70,0
5843,Finance,region_7,Bachelor's,f,other,1,31,3.0,5,0,0,60,0
16970,Finance,region_26,Bachelor's,m,other,2,28,4.0,2,0,0,60,0
47802,Technology,region_7,Master's & above,m,other,1,44,3.0,4,0,0,74,0
63755,Technology,region_26,Bachelor's,m,other,1,31,,1,0,0,74,0
69981,Procurement,region_24,Bachelor's,m,sourcing,1,39,1.0,8,0,0,66,0
28548,Analytics,region_23,Master's & above,m,other,1,35,5.0,4,1,0,88,0
19140,Analytics,region_22,Bachelor's,m,other,2,32,5.0,7,1,0,86,0
30263,Procurement,region_22,Bachelor's,m,other,1,30,1.0,5,0,0,74,0
71025,HR,region_22,Bachelor's,m,other,1,25,5.0,2,0,0,52,0
17099,Technology,region_2,Bachelor's,m,referred,2,30,4.0,3,0,0,82,0
55965,Sales & Marketing,region_7,Bachelor's,m,other,5,26,4.0,3,1,0,48,0
12153,Sales & Marketing,region_2,,m,other,1,31,4.0,4,0,0,46,0
75664,Procurement,region_22,Bachelor's,m,sourcing,2,35,5.0,7,1,0,69,0
570,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,4.0,6,1,0,52,0
49154,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,,1,0,0,53,0
66505,Sales & Marketing,region_22,,f,other,1,29,3.0,3,0,0,47,0
70475,Procurement,region_11,Bachelor's,f,other,1,32,5.0,2,1,0,66,1
20036,Procurement,region_15,Bachelor's,f,other,1,30,3.0,5,0,0,85,1
54949,Sales & Marketing,region_29,Master's & above,m,sourcing,1,36,5.0,8,0,0,48,0
73276,Analytics,region_1,Bachelor's,m,other,1,30,4.0,5,0,0,85,0
22317,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,5.0,6,1,0,44,0
73616,Analytics,region_5,Bachelor's,m,sourcing,1,30,1.0,10,0,0,83,0
48337,Technology,region_26,Master's & above,m,other,1,50,4.0,19,1,0,81,0
6224,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,26,,1,0,0,48,0
4238,Analytics,region_13,Bachelor's,m,other,1,31,4.0,5,0,0,82,0
8963,Procurement,region_19,Bachelor's,f,sourcing,1,33,3.0,7,0,0,72,0
5559,Analytics,region_9,Bachelor's,m,sourcing,2,26,3.0,1,0,0,82,0
47347,Procurement,region_20,Master's & above,m,sourcing,1,35,1.0,9,0,0,69,0
1710,Technology,region_2,Master's & above,f,other,1,31,3.0,7,0,0,79,0
52121,Analytics,region_28,Bachelor's,m,other,1,29,3.0,5,1,0,92,0
58996,Operations,region_22,Bachelor's,m,sourcing,2,31,5.0,7,1,0,60,1
7006,Analytics,region_22,Bachelor's,m,referred,1,29,3.0,2,0,0,85,0
71588,Analytics,region_19,Bachelor's,m,other,1,32,4.0,7,0,0,87,0
64139,Sales & Marketing,region_23,Bachelor's,m,other,1,26,5.0,2,0,0,59,1
31374,Sales & Marketing,region_4,Bachelor's,m,other,2,32,5.0,6,0,0,48,0
63266,HR,region_22,Master's & above,m,sourcing,1,36,4.0,4,1,0,46,0
54097,Analytics,region_8,Bachelor's,m,sourcing,1,28,,1,1,0,84,0
30570,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,3.0,2,0,0,49,0
65950,Operations,region_20,Bachelor's,m,other,4,32,4.0,4,1,0,62,0
14532,Sales & Marketing,region_7,Master's & above,m,sourcing,1,32,3.0,5,0,0,53,0
51526,HR,region_22,Bachelor's,m,other,1,27,1.0,5,0,0,49,0
59075,HR,region_29,Bachelor's,m,other,1,34,5.0,3,1,0,46,0
59569,Operations,region_22,Master's & above,f,other,2,34,5.0,7,1,0,59,0
9904,Analytics,region_2,,m,sourcing,1,26,3.0,2,0,0,84,0
6590,Operations,region_2,Master's & above,m,other,2,46,4.0,15,1,0,57,0
20194,Procurement,region_19,Master's & above,m,sourcing,1,39,4.0,3,1,0,66,0
44741,Procurement,region_2,Master's & above,m,sourcing,1,33,4.0,5,0,0,70,0
77010,Finance,region_4,Bachelor's,m,other,1,27,3.0,2,0,0,62,0
67857,HR,region_2,Below Secondary,m,other,1,25,5.0,4,0,0,49,0
3971,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,5.0,9,0,0,55,0
42779,Procurement,region_13,Master's & above,m,other,1,33,3.0,6,0,0,69,0
42101,Operations,region_2,Bachelor's,m,other,1,31,5.0,7,1,0,57,0
77231,Technology,region_7,Bachelor's,f,other,1,29,1.0,5,0,0,81,0
77116,Sales & Marketing,region_20,Master's & above,m,other,1,39,2.0,9,0,0,51,0
41188,Operations,region_6,Bachelor's,f,other,1,35,3.0,10,1,0,55,0
51034,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,29,1.0,4,0,0,50,0
58425,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,32,3.0,7,1,0,47,0
1863,Sales & Marketing,region_24,Bachelor's,f,other,1,29,3.0,7,0,0,49,0
55569,Procurement,region_15,Bachelor's,f,other,1,43,3.0,18,0,0,73,0
914,Finance,region_22,Bachelor's,m,sourcing,1,26,4.0,2,1,0,61,0
51177,Sales & Marketing,region_15,Bachelor's,m,other,1,52,3.0,7,0,0,55,0
7231,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,28,,1,1,0,49,0
29168,Operations,region_22,Master's & above,m,sourcing,1,30,4.0,5,0,0,60,0
49469,Finance,region_2,Below Secondary,f,sourcing,1,25,3.0,2,0,0,58,0
11287,Operations,region_4,Master's & above,f,sourcing,1,34,5.0,6,1,0,60,1
21981,Operations,region_22,Bachelor's,f,sourcing,3,27,3.0,4,0,0,60,0
71467,Technology,region_26,Below Secondary,m,other,1,25,,1,0,0,97,1
13085,Operations,region_4,Master's & above,m,sourcing,1,51,5.0,5,1,0,61,0
69830,Operations,region_2,Bachelor's,m,other,1,28,3.0,2,0,0,74,1
44144,Analytics,region_29,Bachelor's,m,other,1,37,4.0,9,1,0,82,0
72211,Technology,region_22,Bachelor's,m,other,2,41,3.0,7,0,0,78,0
26495,Sales & Marketing,region_34,Bachelor's,m,other,1,41,1.0,7,0,0,52,0
50980,Sales & Marketing,region_24,Master's & above,m,other,2,31,3.0,2,0,0,49,0
73733,Analytics,region_22,Bachelor's,m,sourcing,1,33,4.0,4,0,0,88,0
31793,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,37,4.0,9,0,0,48,0
18205,Analytics,region_7,Bachelor's,m,sourcing,1,39,4.0,5,1,0,84,0
33170,Technology,region_2,Bachelor's,m,referred,2,39,3.0,3,0,0,81,0
55152,Analytics,region_2,,m,other,1,32,1.0,6,0,0,82,0
67425,Sales & Marketing,region_27,Bachelor's,m,other,2,40,3.0,6,0,0,51,0
37899,Operations,region_4,Bachelor's,m,other,1,41,4.0,9,0,0,64,0
31712,Sales & Marketing,region_2,Master's & above,m,sourcing,1,35,5.0,8,1,0,52,0
8609,Finance,region_22,Master's & above,m,other,1,37,2.0,9,0,0,62,0
19083,Procurement,region_22,Bachelor's,m,sourcing,1,33,1.0,2,1,0,66,0
13440,Procurement,region_13,Bachelor's,m,other,2,34,3.0,9,0,0,71,0
28033,Operations,region_32,Bachelor's,m,other,1,47,5.0,2,0,0,57,0
62561,Sales & Marketing,region_1,Master's & above,f,other,1,35,3.0,2,0,0,49,0
42908,HR,region_2,Master's & above,f,other,1,35,4.0,10,1,0,53,0
34462,Analytics,region_12,Bachelor's,m,other,1,30,3.0,2,0,0,81,0
13112,Operations,region_26,Bachelor's,m,sourcing,1,24,,1,0,0,59,0
57966,Operations,region_2,Bachelor's,m,sourcing,1,34,3.0,7,0,0,63,0
36888,Procurement,region_2,Bachelor's,f,other,1,32,4.0,4,0,0,65,0
60835,Sales & Marketing,region_14,,m,other,2,25,1.0,4,0,0,46,0
43184,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,26,,1,0,0,47,0
1428,Sales & Marketing,region_10,Master's & above,m,other,1,39,1.0,4,0,0,51,0
10028,Legal,region_2,Bachelor's,m,sourcing,1,28,2.0,4,1,0,60,1
53900,Legal,region_2,Bachelor's,m,other,1,50,5.0,17,0,0,52,0
37004,Procurement,region_27,Bachelor's,m,sourcing,4,25,3.0,2,0,0,73,0
51663,Operations,region_22,Master's & above,m,other,1,56,3.0,21,0,0,63,0
29514,Procurement,region_2,Master's & above,f,other,1,60,1.0,14,1,0,73,0
72755,R&D,region_2,Bachelor's,m,other,2,32,,1,1,0,85,0
56606,Technology,region_2,Bachelor's,m,other,1,30,4.0,3,0,0,78,0
23315,Legal,region_2,Bachelor's,m,other,1,41,3.0,5,1,1,62,0
57913,Operations,region_16,Below Secondary,f,other,1,23,5.0,2,1,0,58,0
14836,Technology,region_25,Master's & above,f,other,1,32,4.0,2,0,0,78,0
49777,HR,region_2,,m,sourcing,1,29,4.0,2,0,0,48,0
47613,Operations,region_34,Bachelor's,m,sourcing,1,30,3.0,3,0,0,65,0
51023,Technology,region_2,Master's & above,m,sourcing,1,44,3.0,15,0,0,76,0
64071,Operations,region_26,Master's & above,f,sourcing,1,35,3.0,5,0,0,58,0
3211,Sales & Marketing,region_27,Bachelor's,f,other,1,36,1.0,7,0,0,44,0
56655,Operations,region_22,Master's & above,m,sourcing,1,33,5.0,7,1,0,60,0
76461,Technology,region_20,Bachelor's,f,other,1,30,5.0,4,1,0,82,1
76103,Sales & Marketing,region_3,Master's & above,m,sourcing,1,37,4.0,10,1,0,92,1
54164,Technology,region_2,Bachelor's,m,other,3,23,3.0,2,0,0,79,0
347,Operations,region_16,Bachelor's,f,other,1,36,2.0,7,1,0,60,0
63908,Technology,region_7,Master's & above,m,sourcing,1,45,4.0,5,0,0,80,0
68395,Sales & Marketing,region_16,Bachelor's,m,other,1,28,,1,0,0,48,0
25728,Sales & Marketing,region_10,Master's & above,m,other,1,44,3.0,4,0,0,50,0
2147,Sales & Marketing,region_2,Master's & above,m,other,2,33,1.0,7,0,0,51,0
33567,Procurement,region_2,Bachelor's,f,other,1,58,3.0,28,0,0,71,0
71055,Technology,region_16,Bachelor's,m,other,1,42,4.0,7,0,0,82,0
29887,Analytics,region_22,Bachelor's,m,other,1,38,5.0,8,1,0,80,0
44968,Legal,region_2,Bachelor's,f,other,1,30,3.0,5,1,0,54,0
67175,Procurement,region_34,Master's & above,m,other,1,40,3.0,6,1,0,68,0
31647,Operations,region_15,Bachelor's,m,sourcing,1,39,3.0,9,0,0,56,0
2994,Sales & Marketing,region_2,Master's & above,f,other,2,51,2.0,17,0,0,52,0
44070,Operations,region_7,Bachelor's,m,other,1,57,4.0,12,0,0,59,0
56601,Operations,region_2,Master's & above,m,other,1,37,2.0,4,0,0,66,0
12795,Procurement,region_2,Master's & above,f,sourcing,1,56,3.0,19,1,0,74,0
53749,Sales & Marketing,region_2,Master's & above,f,sourcing,1,33,4.0,7,0,0,49,0
28809,Analytics,region_2,Bachelor's,m,other,2,30,4.0,6,1,0,83,0
19731,Procurement,region_22,Bachelor's,m,other,2,30,,1,1,0,74,0
15495,Operations,region_22,Bachelor's,m,other,1,48,5.0,17,1,0,63,0
44645,Sales & Marketing,region_25,Master's & above,m,other,1,35,3.0,7,0,0,50,0
68284,Procurement,region_22,Bachelor's,m,other,3,29,4.0,3,0,0,68,0
24590,Procurement,region_11,Bachelor's,m,sourcing,1,31,5.0,4,1,0,72,0
42456,Sales & Marketing,region_27,,m,other,1,39,3.0,7,0,0,53,0
67689,Procurement,region_2,Bachelor's,f,other,1,29,1.0,5,1,0,69,0
29705,Sales & Marketing,region_19,Bachelor's,m,other,1,42,4.0,3,0,0,49,0
76997,Legal,region_2,Bachelor's,m,other,1,44,3.0,10,0,0,58,0
3933,Sales & Marketing,region_7,Bachelor's,m,other,1,37,3.0,6,1,0,49,0
34475,Sales & Marketing,region_25,Master's & above,m,other,2,34,5.0,8,1,0,50,1
10851,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,44,1.0,3,0,0,47,0
13445,Sales & Marketing,region_24,Bachelor's,m,other,1,32,1.0,7,0,0,48,0
29874,Sales & Marketing,region_7,Master's & above,m,other,2,45,5.0,16,1,0,49,0
27046,Procurement,region_2,Bachelor's,m,sourcing,1,43,4.0,16,1,0,71,0
70083,Operations,region_6,Bachelor's,f,other,1,32,3.0,7,1,0,64,0
11030,Technology,region_14,Master's & above,m,sourcing,1,36,4.0,2,0,0,79,0
13451,Technology,region_22,Below Secondary,f,sourcing,1,22,4.0,2,1,0,81,0
15578,Sales & Marketing,region_13,Bachelor's,m,other,1,41,4.0,15,1,0,49,0
34979,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,5.0,2,1,0,51,0
12962,Operations,region_12,Bachelor's,f,other,1,30,2.0,3,0,0,75,1
77188,Analytics,region_21,Bachelor's,m,other,1,37,1.0,4,0,0,88,0
58155,Technology,region_2,Bachelor's,m,other,1,33,5.0,3,1,0,78,0
48168,HR,region_2,Bachelor's,m,sourcing,1,40,5.0,11,1,0,45,0
71405,Procurement,region_17,Bachelor's,f,other,1,36,3.0,8,1,0,68,0
8687,Sales & Marketing,region_4,Bachelor's,f,other,1,28,3.0,3,0,0,47,0
38348,Procurement,region_13,Master's & above,m,other,1,41,3.0,11,0,0,65,0
927,Legal,region_22,Bachelor's,f,sourcing,1,29,3.0,2,0,0,60,0
69912,Operations,region_2,Bachelor's,f,other,1,42,5.0,10,1,0,59,0
7556,Legal,region_2,Bachelor's,m,sourcing,3,37,3.0,7,0,0,61,0
60239,Technology,region_20,Bachelor's,m,other,1,34,3.0,7,0,0,75,0
36087,Procurement,region_8,Master's & above,f,other,1,33,4.0,7,0,0,72,0
69615,Technology,region_2,Bachelor's,m,other,1,29,4.0,2,1,0,84,0
74724,Operations,region_12,Bachelor's,f,sourcing,2,32,5.0,5,1,0,53,0
60966,Technology,region_15,Bachelor's,m,other,1,43,3.0,11,1,0,76,0
8080,Operations,region_22,Master's & above,f,sourcing,1,55,1.0,13,0,0,56,0
33920,Sales & Marketing,region_15,Master's & above,m,other,3,41,3.0,4,1,0,53,0
71911,Operations,region_11,Bachelor's,f,sourcing,1,34,5.0,10,1,0,58,0
73383,Operations,region_16,Bachelor's,f,sourcing,1,45,3.0,7,0,0,61,0
74885,Operations,region_2,Bachelor's,f,sourcing,1,52,5.0,16,1,0,54,0
41092,HR,region_2,Bachelor's,f,other,1,23,,1,0,0,54,0
13766,Sales & Marketing,region_10,,m,sourcing,1,28,4.0,2,0,0,48,0
71662,Operations,region_22,Bachelor's,m,other,1,49,3.0,16,1,0,60,0
49118,Technology,region_27,Master's & above,f,sourcing,1,36,4.0,4,1,0,79,0
42647,Operations,region_22,Bachelor's,m,other,1,27,5.0,4,1,0,61,1
73786,Technology,region_7,Below Secondary,m,sourcing,1,25,5.0,2,1,0,77,0
13027,Technology,region_10,Master's & above,m,other,1,30,4.0,4,0,0,82,0
65051,Technology,region_7,Master's & above,f,sourcing,1,42,2.0,7,0,0,84,0
76323,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,5.0,6,1,0,50,1
41868,Procurement,region_24,Master's & above,m,sourcing,2,32,3.0,3,1,0,66,0
23665,Procurement,region_27,Bachelor's,m,sourcing,1,24,,1,0,0,69,0
76297,Procurement,region_5,Bachelor's,m,other,1,29,3.0,5,0,0,69,0
23903,Finance,region_22,Bachelor's,m,other,2,24,,1,1,0,62,0
12298,Operations,region_32,Master's & above,f,other,1,41,5.0,4,0,0,64,0
3359,Sales & Marketing,region_26,,m,other,1,32,5.0,8,0,0,45,0
14568,Technology,region_2,Bachelor's,m,other,4,31,4.0,7,0,0,79,0
51315,Operations,region_13,Bachelor's,m,sourcing,1,25,5.0,3,0,0,59,0
48178,Analytics,region_4,Bachelor's,m,other,1,30,4.0,3,0,0,86,0
58007,R&D,region_26,Master's & above,m,sourcing,1,28,2.0,4,1,0,82,0
75407,Procurement,region_15,Master's & above,m,sourcing,1,37,4.0,9,1,0,70,0
13402,R&D,region_14,Bachelor's,m,sourcing,1,35,4.0,7,0,0,89,0
44422,Operations,region_31,Bachelor's,m,other,1,27,,1,0,0,58,0
69255,Finance,region_30,Bachelor's,f,sourcing,1,28,,1,1,0,64,1
44544,Analytics,region_22,Bachelor's,m,sourcing,1,30,3.0,6,0,0,84,0
22192,Analytics,region_28,Bachelor's,m,other,3,29,4.0,2,1,0,85,0
51451,Technology,region_7,Master's & above,m,sourcing,1,38,1.0,5,0,0,79,0
69290,Procurement,region_2,Bachelor's,f,other,1,51,3.0,11,0,0,68,0
45837,Operations,region_26,Bachelor's,m,other,1,27,3.0,4,0,0,61,0
67432,Sales & Marketing,region_15,,m,other,1,28,,1,0,0,46,0
10469,Sales & Marketing,region_12,Bachelor's,f,other,1,36,2.0,6,0,0,47,0
77040,R&D,region_2,Master's & above,m,sourcing,1,37,3.0,7,0,0,84,0
42911,Procurement,region_16,Bachelor's,m,sourcing,1,36,3.0,10,0,0,69,0
4605,Finance,region_2,Bachelor's,f,sourcing,1,40,3.0,3,1,0,58,0
41507,Operations,region_7,Master's & above,f,other,1,32,4.0,2,0,0,62,0
58099,Procurement,region_2,Master's & above,m,sourcing,3,50,3.0,8,0,0,76,0
60646,HR,region_7,Bachelor's,m,sourcing,1,30,3.0,2,0,0,51,0
76086,Analytics,region_2,Master's & above,m,sourcing,1,46,5.0,6,0,0,88,0
3656,Technology,region_2,Master's & above,m,referred,1,39,5.0,10,1,0,82,0
20627,Sales & Marketing,region_2,Master's & above,m,other,1,54,1.0,25,0,0,54,0
55547,Procurement,region_2,Master's & above,f,other,1,50,5.0,9,1,0,74,1
43028,Sales & Marketing,region_29,Bachelor's,f,other,1,31,3.0,7,1,0,47,0
63283,Legal,region_22,Bachelor's,m,sourcing,1,31,2.0,8,1,0,62,0
32890,Operations,region_22,Bachelor's,m,other,3,34,3.0,5,1,0,59,1
34194,Analytics,region_28,Bachelor's,m,other,1,29,4.0,9,1,0,86,0
